股票代码,股票简称,最新涨跌幅,个股热度[20250609],个股热度排名[20250609],market_code,code,最新价
601117.SH,中国化学,2.571,2489.0,1682,17,601117,
002777.SZ,久远银海,-0.782,2488.0,1683,33,002777,
002329.SZ,皇氏集团,-2.926,2486.5,1684,33,002329,
600184.SH,光电股份,-0.939,2485.5,1685,17,600184,
002673.SZ,西部证券,-0.658,2483.5,1686,33,002673,
001300.SZ,三柏硕,0.639,2482.0,1687,33,001300,
601336.SH,新华保险,-1.040,2480.0,1688,17,601336,
601456.SH,国联民生,-0.990,2479.5,1689,17,601456,
002284.SZ,亚太股份,-1.511,2478.0,1690,33,002284,
301559.SZ,中集环科,1.829,2476.5,1691,33,301559,
603636.SH,南威软件,0.248,2475.5,1692,17,603636,
601800.SH,中国交建,0.113,2475.0,1693,17,601800,
002124.SZ,天邦食品,1.000,2472.5,1695,33,002124,
301048.SZ,金鹰重工,0.094,2472.5,1694,33,301048,
600085.SH,同仁堂,-0.587,2470.0,1696,17,600085,
601166.SH,兴业银行,0.170,2469.0,1697,17,601166,
603990.SH,麦迪科技,-1.937,2468.5,1698,17,603990,
003020.SZ,立方制药,-1.017,2465.5,1699,33,003020,
002638.SZ,勤上股份,3.044,2464.5,1700,33,002638,
002001.SZ,新和成,0.322,2463.5,1702,33,002001,
301011.SZ,华立科技,-4.290,2463.5,1701,33,301011,
000697.SZ,ST炼石,3.857,2463.0,1704,33,000697,
600731.SH,湖南海利,2.190,2463.0,1703,17,600731,
603998.SH,方盛制药,-1.225,2462.5,1705,17,603998,
301522.SZ,上大股份,-2.630,2461.5,1706,33,301522,
600776.SH,东方通信,0.095,2460.5,1707,17,600776,
600576.SH,祥源文旅,-4.837,2460.0,1708,17,600576,
300702.SZ,天宇股份,-3.033,2458.5,1709,33,300702,
600423.SH,柳化股份,1.520,2455.5,1710,17,600423,
600660.SH,福耀玻璃,-0.104,2455.0,1711,17,600660,
600355.SH,*ST精伦,3.356,2454.5,1713,22,600355,
603399.SH,永杉锂业,2.650,2454.5,1712,17,603399,
300046.SZ,台基股份,-1.120,2454.0,1714,33,300046,
300786.SZ,国林科技,2.730,2451.0,1715,33,300786,
301000.SZ,肇民科技,-0.149,2450.0,1716,33,301000,
300409.SZ,道氏技术,-0.072,2449.5,1717,33,300409,
601658.SH,邮储银行,0.187,2446.0,1718,17,601658,
300867.SZ,圣元环保,-0.643,2444.0,1719,33,300867,
300629.SZ,新劲刚,-0.901,2442.0,1720,33,300629,
301293.SZ,三博脑科,-0.357,2438.0,1721,33,301293,
001367.SZ,海森药业,0.044,2437.5,1722,33,001367,
002349.SZ,精华制药,0.790,2434.5,1724,33,002349,
301205.SZ,联特科技,0.884,2434.5,1723,33,301205,
603129.SH,春风动力,-1.999,2432.5,1726,17,603129,
605088.SH,冠盛股份,3.114,2432.5,1725,17,605088,
601958.SH,金钼股份,0.642,2430.5,1727,17,601958,
300746.SZ,汉嘉设计,-0.912,2429.0,1728,33,300746,
002117.SZ,东港股份,-1.745,2427.5,1729,33,002117,
000767.SZ,晋控电力,-0.687,2425.5,1730,33,000767,
603520.SH,司太立,-0.573,2423.0,1731,17,603520,
600582.SH,天地科技,0.000,2419.5,1732,17,600582,
301486.SZ,致尚科技,0.510,2416.5,1733,33,301486,
600758.SH,辽宁能源,2.413,2411.5,1734,17,600758,
000060.SZ,中金岭南,1.549,2407.5,1735,33,000060,
600746.SH,江苏索普,1.223,2406.0,1736,17,600746,
002533.SZ,金杯电工,-1.083,2405.5,1737,33,002533,
000626.SZ,远大控股,2.648,2403.5,1738,33,000626,
600177.SH,雅戈尔,0.138,2401.0,1739,17,600177,
600810.SH,神马股份,-1.306,2398.5,1740,17,600810,
002869.SZ,金溢科技,-0.360,2397.5,1741,33,002869,
300350.SZ,华鹏飞,-1.610,2397.0,1742,33,300350,
000682.SZ,东方电子,-0.516,2393.0,1743,33,000682,
600072.SH,中船科技,0.165,2388.5,1745,17,600072,
003037.SZ,三和管桩,2.302,2387.0,1746,33,003037,
002484.SZ,江海股份,-1.927,2386.5,1748,33,002484,
300693.SZ,盛弘股份,-1.437,2386.5,1747,33,300693,
000893.SZ,亚钾国际,0.232,2386.0,1749,33,000893,
002210.SZ,飞马国际,-1.923,2378.5,1751,33,002210,
002955.SZ,鸿合科技,,2378.5,1750,33,002955,
002593.SZ,日上集团,0.203,2377.5,1753,33,002593,
300710.SZ,万隆光电,3.766,2377.5,1752,33,300710,
600771.SH,广誉远,-1.530,2377.0,1754,17,600771,
000514.SZ,渝开发,1.094,2374.0,1756,33,000514,
002527.SZ,新时达,-0.740,2374.0,1755,33,002527,
301196.SZ,唯科科技,-0.750,2372.5,1757,33,301196,
002146.SZ,荣盛发展,0.000,2370.5,1759,33,002146,
002429.SZ,兆驰股份,0.227,2370.5,1758,33,002429,
000423.SZ,东阿阿胶,0.604,2362.5,1761,33,000423,
300277.SZ,海联讯,-1.554,2362.5,1760,33,300277,
600109.SH,国金证券,-0.353,2360.0,1762,17,600109,
000155.SZ,川能动力,0.398,2359.5,1764,33,000155,
301076.SZ,新瀚新材,-2.205,2359.5,1763,33,301076,
601238.SH,广汽集团,0.131,2359.0,1766,17,601238,
603619.SH,中曼石油,0.924,2359.0,1765,17,603619,
600712.SH,南宁百货,0.822,2356.5,1767,17,600712,
600877.SH,电科芯片,0.823,2353.5,1768,17,600877,
603108.SH,润达医疗,-1.870,2352.5,1769,17,603108,
600993.SH,马应龙,-1.409,2351.0,1770,17,600993,
002306.SZ,*ST云网,-1.005,2348.0,1772,33,002306,
832982.BJ,锦波生物,-2.993,2348.0,1771,151,832982,
600452.SH,涪陵电力,-0.923,2343.0,1773,17,600452,
300507.SZ,苏奥传感,-1.034,2341.5,1774,33,300507,
603002.SH,宏昌电子,-0.690,2340.0,1776,17,603002,
605358.SH,立昂微,-0.754,2340.0,1775,17,605358,
688799.SH,华纳药厂,0.347,2339.5,1777,17,688799,
002009.SZ,天奇股份,-1.338,2338.5,1778,33,002009,
600032.SH,浙江新能,0.386,2336.0,1779,17,600032,
002806.SZ,华锋股份,2.318,2330.5,1781,33,002806,
600038.SH,中直股份,0.081,2330.5,1780,17,600038,
300652.SZ,雷迪克,2.269,2330.0,1782,33,300652,
002092.SZ,中泰化学,-0.629,2328.5,1783,33,002092,
300465.SZ,高伟达,-2.007,2327.5,1784,33,300465,
601686.SH,友发集团,1.563,2326.5,1785,17,601686,
603626.SH,科森科技,-0.735,2324.0,1786,17,603626,
001314.SZ,亿道信息,0.242,2323.5,1787,33,001314,
300035.SZ,中科电气,0.069,2320.0,1788,33,300035,
601156.SH,东航物流,1.132,2317.5,1789,17,601156,
603313.SH,梦百合,0.723,2316.0,1790,17,603313,
000791.SZ,甘肃能源,-0.316,2315.0,1791,33,000791,
301138.SZ,华研精机,-0.640,2312.5,1792,33,301138,
603206.SH,嘉环科技,0.769,2312.0,1793,17,603206,
300166.SZ,东方国信,-0.910,2308.5,1794,33,300166,
301498.SZ,乖宝宠物,-2.683,2303.5,1796,33,301498,
601717.SH,郑煤机,0.423,2303.5,1795,17,601717,
300900.SZ,广联航空,-2.278,2302.5,1798,33,300900,
600200.SH,*ST苏吴,-0.395,2302.5,1797,22,600200,
600389.SH,江山股份,-0.520,2302.0,1800,17,600389,
603936.SH,博敏电子,0.363,2302.0,1799,17,603936,
600121.SH,郑州煤电,0.783,2299.0,1801,17,600121,
601016.SH,节能风电,-0.673,2296.5,1803,17,601016,
601328.SH,交通银行,0.130,2296.5,1802,17,601328,
002980.SZ,华盛昌,0.796,2293.5,1804,33,002980,
000739.SZ,普洛药业,0.709,2287.0,1805,33,000739,
605398.SH,新炬网络,1.158,2285.0,1806,17,605398,
600009.SH,上海机场,-0.277,2283.5,1807,17,600009,
603569.SH,长久物流,0.125,2283.0,1808,17,603569,
000975.SZ,山金国际,1.756,2278.5,1810,33,000975,
002142.SZ,宁波银行,-0.075,2278.5,1809,33,002142,
000526.SZ,学大教育,-0.806,2276.0,1812,33,000526,
301509.SZ,金凯生科,1.126,2276.0,1811,33,301509,
000070.SZ,ST特信,2.774,2274.5,1813,33,000070,
300724.SZ,捷佳伟创,0.077,2274.0,1814,33,300724,
600127.SH,金健米业,0.594,2269.5,1815,17,600127,
300573.SZ,兴齐眼药,-1.864,2268.5,1817,33,300573,
600868.SH,梅雁吉祥,1.056,2268.5,1816,17,600868,
603583.SH,捷昌驱动,-2.742,2268.0,1818,17,603583,
600980.SH,北矿科技,0.352,2266.5,1819,17,600980,
002414.SZ,高德红外,-0.815,2262.0,1820,33,002414,
601006.SH,大秦铁路,1.504,2260.0,1821,17,601006,
002722.SZ,物产金轮,0.248,2257.0,1822,33,002722,
301595.SZ,太力科技,-0.671,2254.5,1823,33,301595,
300782.SZ,卓胜微,-0.308,2254.0,1825,33,300782,
301120.SZ,新特电气,-1.607,2254.0,1824,33,301120,
002472.SZ,双环传动,-0.742,2250.5,1827,33,002472,
601018.SH,宁波港,0.557,2250.5,1826,17,601018,
301110.SZ,青木科技,-0.020,2250.0,1829,33,301110,
600824.SH,益民集团,-0.928,2250.0,1828,17,600824,
300009.SZ,安科生物,-0.783,2249.5,1830,33,300009,
002649.SZ,博彦科技,-0.794,2249.0,1831,33,002649,
300147.SZ,ST香雪,3.113,2246.0,1832,33,300147,
600352.SH,浙江龙盛,0.896,2244.0,1833,17,600352,
300034.SZ,钢研高纳,-0.739,2243.0,1834,33,300034,
002568.SZ,百润股份,-1.713,2242.0,1835,33,002568,
002421.SZ,达实智能,-0.898,2241.0,1836,33,002421,
601083.SH,锦江航运,-0.521,2239.0,1837,17,601083,
603214.SH,爱婴室,-1.188,2231.0,1838,17,603214,
601005.SH,重庆钢铁,0.794,2230.5,1839,17,601005,
002309.SZ,ST中利,2.740,2229.5,1841,33,002309,
603323.SH,苏农银行,1.650,2229.5,1840,17,603323,
002423.SZ,中粮资本,-0.931,2229.0,1842,33,002423,
002487.SZ,大金重工,0.396,2228.5,1843,33,002487,
300687.SZ,赛意信息,-0.648,2225.0,1844,33,300687,
003002.SZ,壶化股份,3.617,2224.0,1846,33,003002,
831832.BJ,科达自控,5.122,2224.0,1845,151,831832,
605300.SH,佳禾食品,-1.769,2223.5,1847,17,605300,
300214.SZ,日科化学,0.742,2223.0,1848,33,300214,
002887.SZ,绿茵生态,2.611,2222.5,1850,33,002887,
300133.SZ,华策影视,-1.421,2222.5,1849,33,300133,
300464.SZ,星徽股份,-1.426,2220.5,1851,33,300464,
600685.SH,中船防务,-0.361,2219.5,1852,17,600685,
002274.SZ,华昌化工,3.258,2216.0,1853,33,002274,
002865.SZ,钧达股份,-0.238,2215.5,1855,33,002865,
300999.SZ,金龙鱼,-0.066,2215.5,1854,33,300999,
600961.SH,株冶集团,0.186,2214.5,1856,17,600961,
300402.SZ,宝色股份,-0.489,2212.5,1857,33,300402,
000421.SZ,南京公用,-0.459,2211.0,1858,33,000421,
601121.SH,宝地矿业,2.534,2210.5,1859,17,601121,
601991.SH,大唐发电,0.943,2209.5,1860,17,601991,
002559.SZ,亚威股份,-0.214,2209.0,1861,33,002559,
002180.SZ,纳思达,-0.528,2208.0,1862,33,002180,
300258.SZ,精锻科技,-2.304,2207.5,1863,33,300258,
300203.SZ,聚光科技,-1.182,2207.5,1864,33,300203,
603365.SH,水星家纺,2.459,2207.0,1865,17,603365,
001382.SZ,新亚电缆,-1.339,2204.5,1866,33,001382,
300179.SZ,四方达,-0.698,2199.0,1867,33,300179,
300870.SZ,欧陆通,0.910,2198.0,1868,33,300870,
600579.SH,中化装备,0.524,2188.5,1869,17,600579,
300184.SZ,力源信息,-0.209,2186.0,1870,33,300184,
002042.SZ,华孚时尚,-0.604,2185.5,1871,33,002042,
688166.SH,博瑞医药,4.861,2182.5,1872,17,688166,
300037.SZ,新宙邦,2.361,2177.0,1873,33,300037,
002557.SZ,洽洽食品,-0.171,2176.5,1874,33,002557,
300640.SZ,德艺文创,-2.071,2175.5,1875,33,300640,
300991.SZ,创益通,2.758,2175.0,1876,33,300991,
002059.SZ,云南旅游,0.584,2174.5,1877,33,002059,
001356.SZ,富岭股份,-0.744,2174.0,1878,33,001356,
601068.SH,中铝国际,0.671,2173.5,1880,17,601068,
603833.SH,欧派家居,-2.993,2173.5,1879,17,603833,
603967.SH,中创物流,-0.088,2172.5,1881,17,603967,
002307.SZ,北新路桥,1.214,2171.5,1882,33,002307,
300079.SZ,数码视讯,-1.277,2170.5,1885,33,300079,
600325.SH,华发股份,-0.407,2170.5,1884,17,600325,
603028.SH,赛福天,0.691,2170.5,1883,17,603028,
001226.SZ,拓山重工,-4.803,2169.5,1887,33,001226,
600405.SH,动力源,-0.414,2169.5,1886,17,600405,
600079.SH,人福医药,-1.501,2164.5,1888,17,600079,
000532.SZ,华金资本,-0.066,2163.0,1889,33,000532,
002077.SZ,大港股份,-0.368,2162.5,1890,33,002077,
002348.SZ,高乐股份,-0.817,2160.5,1892,33,002348,
600557.SH,康缘药业,-2.477,2160.5,1891,17,600557,
600527.SH,江南高纤,0.463,2157.5,1893,17,600527,
601872.SH,招商轮船,0.828,2157.0,1894,17,601872,
600886.SH,国投电力,0.332,2153.5,1895,17,600886,
603507.SH,振江股份,-1.686,2152.0,1896,17,603507,
001380.SZ,华纬科技,-2.414,2147.5,1897,33,001380,
600287.SH,ST舜天,3.752,2146.0,1898,22,600287,
002701.SZ,奥瑞金,0.000,2139.5,1900,33,002701,
600480.SH,凌云股份,-1.833,2139.5,1899,17,600480,
002305.SZ,*ST南置,1.500,2139.0,1901,33,002305,
002169.SZ,智光电气,1.592,2138.0,1903,33,002169,
300256.SZ,星星科技,-0.499,2138.0,1902,33,300256,
600865.SH,百大集团,-0.764,2136.5,1904,17,600865,
600704.SH,物产中大,1.541,2136.0,1905,17,600704,
000513.SZ,丽珠集团,-0.708,2135.5,1906,33,000513,
600960.SH,渤海汽车,,2133.5,1907,17,600960,
300042.SZ,朗科科技,-0.177,2130.5,1908,33,300042,
002100.SZ,天康生物,0.322,2128.5,1909,33,002100,
000807.SZ,云铝股份,0.000,2126.0,1910,33,000807,
601901.SH,方正证券,-0.770,2125.5,1911,17,601901,
600330.SH,天通股份,0.293,2122.5,1912,17,600330,
600828.SH,茂业商业,-1.716,2122.0,1914,17,600828,
603229.SH,奥翔药业,-0.986,2122.0,1913,17,603229,
300515.SZ,三德科技,-5.076,2120.5,1915,33,300515,
002397.SZ,梦洁股份,3.889,2118.0,1916,33,002397,
601390.SH,中国中铁,0.179,2116.0,1917,17,601390,
301177.SZ,迪阿股份,-7.170,2112.5,1919,33,301177,
601616.SH,广电电气,1.053,2112.5,1918,17,601616,
300057.SZ,万顺新材,2.282,2112.0,1920,33,300057,
002860.SZ,星帅尔,0.313,2111.5,1921,33,002860,
600674.SH,川投能源,0.984,2109.0,1923,17,600674,
603701.SH,德宏股份,1.799,2109.0,1922,17,603701,
300832.SZ,新产业,2.224,2108.0,1924,33,300832,
002518.SZ,科士达,-1.098,2105.0,1925,33,002518,
000960.SZ,锡业股份,0.780,2104.5,1926,33,000960,
300111.SZ,向日葵,2.312,2103.0,1927,33,300111,
300369.SZ,绿盟科技,1.241,2101.5,1928,33,300369,
688488.SH,艾迪药业,3.840,2098.5,1929,17,688488,
300808.SZ,久量股份,6.159,2098.0,1930,33,300808,
603517.SH,绝味食品,-1.924,2095.0,1931,17,603517,
601869.SH,长飞光纤,0.258,2094.0,1932,17,601869,
000901.SZ,航天科技,-0.686,2092.0,1934,33,000901,
002689.SZ,远大智能,-1.042,2091.0,1935,33,002689,
688231.SH,隆达股份,4.527,2090.0,1936,17,688231,
600380.SH,健康元,0.607,2089.0,1938,17,600380,
603180.SH,金牌家居,2.817,2089.0,1937,17,603180,
301613.SZ,新铝时代,-3.319,2088.0,1939,33,301613,
600804.SH,*ST鹏博,,2087.5,1940,22,600804,
300101.SZ,振芯科技,1.946,2087.0,1944,33,300101,
603429.SH,集友股份,3.210,2087.0,1943,17,603429,
603606.SH,东方电缆,1.216,2087.0,1942,17,603606,
920799.BJ,艾融软件,-1.320,2087.0,1941,151,920799,
301377.SZ,鼎泰高科,-6.003,2085.5,1945,33,301377,
603014.SH,威高血净,-0.467,2082.0,1946,17,603014,
000596.SZ,古井贡酒,-0.133,2076.0,1947,33,000596,
300182.SZ,捷成股份,-0.940,2075.0,1948,33,300182,
688027.SH,国盾量子,2.446,2072.5,1949,17,688027,
600108.SH,亚盛集团,0.337,2071.5,1950,17,600108,
603267.SH,鸿远电子,-1.512,2068.5,1951,17,603267,
000620.SZ,新华联,0.000,2063.0,1953,33,000620,
603207.SH,小方制药,0.228,2063.0,1952,17,603207,
002796.SZ,世嘉科技,0.622,2062.0,1954,33,002796,
000610.SZ,西安旅游,0.399,2061.5,1955,33,000610,
002728.SZ,特一药业,0.571,2061.0,1956,33,002728,
003000.SZ,劲仔食品,-3.000,2059.0,1958,33,003000,
300333.SZ,兆日科技,-0.975,2059.0,1957,33,300333,
300568.SZ,星源材质,0.000,2057.5,1959,33,300568,
300144.SZ,宋城演艺,-0.110,2057.0,1960,33,300144,
002852.SZ,道道全,0.196,2056.5,1961,33,002852,
688169.SH,石头科技,0.601,2056.0,1962,17,688169,
002095.SZ,生意宝,-0.936,2055.5,1963,33,002095,
002691.SZ,冀凯股份,0.620,2054.5,1964,33,002691,
603089.SH,正裕工业,-4.351,2054.0,1965,17,603089,
601618.SH,中国中冶,0.683,2050.5,1966,17,601618,
002622.SZ,皓宸医疗,0.000,2049.5,1967,33,002622,
002145.SZ,中核钛白,0.238,2049.0,1968,33,002145,
600463.SH,空港股份,-0.297,2048.0,1969,17,600463,
600479.SH,千金药业,0.659,2046.5,1970,17,600479,
600829.SH,人民同泰,-0.676,2046.0,1971,17,600829,
002545.SZ,东方铁塔,0.976,2043.0,1972,33,002545,
002922.SZ,伊戈尔,-0.187,2042.0,1973,33,002922,
605016.SH,百龙创园,-0.110,2041.5,1974,17,605016,
600016.SH,民生银行,0.674,2040.5,1975,17,600016,
000998.SZ,隆平高科,-0.099,2040.0,1977,33,000998,
002996.SZ,顺博合金,0.985,2040.0,1976,33,002996,
603843.SH,*ST正平,-1.685,2039.5,1978,22,603843,
002187.SZ,广百股份,-0.886,2038.0,1980,33,002187,
002259.SZ,升达林业,-1.878,2038.0,1979,33,002259,
002792.SZ,通宇通讯,-0.407,2034.0,1982,33,002792,
300666.SZ,江丰电子,0.444,2034.0,1981,33,300666,
688568.SH,中科星图,-0.207,2033.0,1983,17,688568,
430017.BJ,星昊医药,1.748,2030.5,1985,151,430017,
600851.SH,海欣股份,0.439,2030.5,1984,17,600851,
300498.SZ,温氏股份,0.962,2029.5,1986,33,300498,
002358.SZ,森源电气,-0.763,2029.0,1987,33,002358,
000523.SZ,红棉股份,-1.149,2028.5,1989,33,000523,
001358.SZ,兴欣新材,4.770,2028.5,1988,33,001358,
600138.SH,中青旅,0.204,2024.5,1990,17,600138,
300021.SZ,大禹节水,1.068,2023.5,1991,33,300021,
000507.SZ,珠海港,0.366,2021.5,1992,33,000507,
600310.SH,广西能源,-0.236,2020.0,1993,17,600310,
301358.SZ,湖南裕能,0.249,2014.0,1995,33,301358,
600566.SH,济川药业,0.959,2011.5,1996,17,600566,
301291.SZ,明阳电气,4.112,2008.0,1997,33,301291,
688327.SH,云从科技,0.074,2004.5,1998,17,688327,
688235.SH,百济神州,0.064,2001.0,1999,17,688235,
600764.SH,中国海防,0.762,2000.5,2000,17,600764,
301275.SZ,汉朔科技,-2.715,1997.5,2001,33,301275,
600166.SH,福田汽车,-1.128,1994.5,2002,17,600166,
430047.BJ,诺思兰德,-1.528,1993.5,2003,151,430047,
000088.SZ,盐田港,0.655,1992.0,2004,33,000088,
603377.SH,ST东时,4.869,1989.0,2005,22,603377,
002409.SZ,雅克科技,0.150,1987.5,2007,33,002409,
688322.SH,奥比中光,0.190,1987.5,2006,17,688322,
300947.SZ,德必集团,-4.611,1987.0,2008,33,300947,
603533.SH,掌阅科技,-1.156,1984.5,2009,17,603533,
600618.SH,氯碱化工,1.502,1984.0,2010,17,600618,
002296.SZ,辉煌科技,-0.091,1983.0,2012,33,002296,
601010.SH,文峰股份,0.347,1983.0,2011,17,601010,
002084.SZ,海鸥住工,0.283,1982.0,2015,33,002084,
002683.SZ,广东宏大,1.916,1982.0,2014,33,002683,
300436.SZ,广生堂,1.577,1982.0,2013,33,300436,
002506.SZ,协鑫集成,-0.451,1981.5,2016,33,002506,
603529.SH,爱玛科技,0.646,1978.5,2017,17,603529,
000995.SZ,皇台酒业,0.731,1974.5,2018,33,000995,
002832.SZ,比音勒芬,0.060,1974.0,2019,33,002832,
600996.SH,贵广网络,0.352,1972.0,2020,17,600996,
001270.SZ,*ST铖昌,-0.754,1970.0,2021,33,001270,
002112.SZ,三变科技,-0.387,1969.5,2022,33,002112,
300942.SZ,易瑞生物,-4.505,1968.5,2023,33,300942,
000632.SZ,三木集团,0.259,1966.5,2024,33,000632,
000862.SZ,银星能源,-0.182,1966.0,2025,33,000862,
838924.BJ,广脉科技,3.947,1964.5,2026,151,838924,
300611.SZ,美力科技,-0.089,1963.5,2027,33,300611,
603400.SH,华之杰,,1959.5,2028,17,603400,
002295.SZ,精艺股份,0.469,1958.0,2029,33,002295,
603800.SH,洪田股份,3.779,1956.0,2030,17,603800,
603659.SH,璞泰来,-0.498,1956.0,2031,17,603659,
600901.SH,江苏金租,-0.334,1954.5,2032,17,600901,
300735.SZ,光弘科技,-1.197,1953.0,2034,33,300735,
300971.SZ,博亚精工,-1.015,1953.0,2033,33,300971,
300655.SZ,晶瑞电材,0.791,1952.0,2035,33,300655,
002749.SZ,国光股份,2.347,1947.5,2036,33,002749,
603602.SH,纵横通信,-0.458,1947.0,2037,17,603602,
300123.SZ,亚光科技,0.637,1946.5,2038,33,300123,
300761.SZ,立华股份,0.321,1944.0,2039,33,300761,
000056.SZ,皇庭国际,-0.639,1942.5,2040,33,000056,
600682.SH,南京新百,-1.277,1942.0,2041,17,600682,
300798.SZ,锦鸡股份,-2.394,1941.5,2042,33,300798,
301096.SZ,百诚医药,-3.478,1939.0,2045,33,301096,
600493.SH,凤竹纺织,0.853,1939.0,2044,17,600493,
603565.SH,中谷物流,0.102,1939.0,2043,17,603565,
600378.SH,昊华科技,1.202,1938.0,2046,17,600378,
002830.SZ,名雕股份,3.714,1937.5,2047,33,002830,
601002.SH,晋亿实业,2.277,1937.0,2048,17,601002,
002497.SZ,雅化集团,1.359,1935.5,2050,33,002497,
688111.SH,金山办公,-1.683,1935.5,2049,17,688111,
603167.SH,渤海轮渡,0.313,1935.0,2051,17,603167,
002739.SZ,万达电影,0.267,1934.0,2052,33,002739,
002139.SZ,拓邦股份,-0.441,1933.5,2053,33,002139,
002813.SZ,路畅科技,-0.302,1932.0,2054,33,002813,
600999.SH,招商证券,-0.662,1931.0,2055,17,600999,
600718.SH,东软集团,-0.602,1930.0,2056,17,600718,
301550.SZ,斯菱股份,-2.164,1929.5,2057,33,301550,
301618.SZ,长联科技,-2.102,1929.0,2059,33,301618,
603215.SH,比依股份,0.533,1929.0,2058,17,603215,
600416.SH,湘电股份,-1.206,1926.5,2060,17,600416,
001286.SZ,陕西能源,0.448,1925.0,2061,33,001286,
600529.SH,山东药玻,0.046,1924.5,2062,17,600529,
000750.SZ,国海证券,-0.777,1923.0,2063,33,000750,
603363.SH,傲农生物,0.266,1922.5,2065,17,603363,
605208.SH,永茂泰,-0.702,1922.5,2064,17,605208,
688223.SH,晶科能源,0.388,1922.0,2066,17,688223,
600596.SH,新安股份,0.996,1921.0,2067,17,600596,
002172.SZ,澳洋健康,-0.265,1919.5,2069,33,002172,
603797.SH,联泰环保,0.679,1919.5,2068,17,603797,
002805.SZ,丰元股份,1.532,1919.0,2070,33,002805,
688472.SH,阿特斯,-0.449,1918.0,2071,17,688472,
600257.SH,大湖股份,0.388,1917.5,2072,17,600257,
002820.SZ,桂发祥,-0.360,1913.5,2073,33,002820,
300569.SZ,天能重工,-0.389,1910.0,2074,33,300569,
300045.SZ,华力创通,-0.607,1909.5,2075,33,300045,
002038.SZ,双鹭药业,0.428,1908.0,2076,33,002038,
300726.SZ,宏达电子,0.960,1907.5,2077,33,300726,
600846.SH,同济科技,3.320,1906.5,2078,17,600846,
688518.SH,联赢激光,3.826,1906.0,2079,17,688518,
002643.SZ,万润股份,0.636,1905.0,2080,33,002643,
300192.SZ,科德教育,-1.364,1904.5,2081,33,300192,
600018.SH,上港集团,0.347,1903.0,2082,17,600018,
301085.SZ,亚康股份,1.671,1900.5,2084,33,301085,
601298.SH,青岛港,0.887,1900.5,2083,17,601298,
002052.SZ,*ST同洲,2.770,1899.5,2085,33,002052,
600540.SH,新赛股份,0.000,1896.0,2086,17,600540,
603331.SH,百达精工,-0.869,1894.5,2087,17,603331,
688503.SH,聚和材料,4.340,1891.5,2088,17,688503,
002536.SZ,飞龙股份,-2.768,1890.5,2090,33,002536,
600552.SH,凯盛科技,-0.448,1890.5,2089,17,600552,
603486.SH,科沃斯,-0.544,1887.5,2091,17,603486,
600261.SH,阳光照明,2.147,1887.0,2092,17,600261,
601877.SH,正泰电器,0.361,1886.5,2093,17,601877,
603650.SH,彤程新材,-0.411,1886.0,2094,17,603650,
605199.SH,ST葫芦娃,-0.725,1884.0,2095,22,605199,
002828.SZ,贝肯能源,1.976,1883.0,2096,33,002828,
002254.SZ,泰和新材,0.787,1881.0,2097,33,002254,
600398.SH,海澜之家,-1.337,1880.5,2098,17,600398,
002853.SZ,皮阿诺,4.135,1878.5,2100,33,002853,
301179.SZ,泽宇智能,-3.439,1878.5,2099,33,301179,
601865.SH,福莱特,-0.683,1878.0,2101,17,601865,
